"STATION","NAME","DATE","DAPR","DASF","MDPR","MDSF","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-08-19",,,,,"0.00","0.0",,"76","55","66"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-08-20",,,,,"0.01","0.0",,"78","52","69"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-08-21",,,,,"0.00","0.0",,"81","61","74"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-08-22",,,,,"0.00","0.0",,"74","65","70"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-08-23",,,,,"0.00","0.0",,"70","57","58"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-08-24",,,,,"0.10","0.0",,"79","55","76"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-08-25",,,,,"0.56","0.0",,"78","64","63"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-08-26",,,,,"0.04","0.0",,"65","55","56"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-08-27",,,,,"0.73","0.0",,"65","55","60"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-08-28",,,,,"0.51","0.0",,"61","56","57"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-08-29",,,,,"0.41","0.0",,"59","53","56"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-08-30",,,,,"0.00","0.0",,"63","52","61"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-08-31",,,,,"0.00","0.0",,"71","46","63"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-09-01",,,,,"0.00","0.0",,"76","48","70"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-09-02",,,,,"0.00","0.0",,"75","61","69"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-09-03",,,,,"0.07","0.0",,"77","62","63"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-09-04",,,,,"0.37","0.0",,"65","56","59"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-09-05",,,,,"0.00","0.0",,"66","42","58"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-09-06",,,,,"0.00","0.0",,"59","42","57"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-09-07",,,,,"0.44","0.0",,"73","52","67"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-09-08",,,,,"0.60","0.0",,"79","63","71"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-09-09",,,,,"0.00","0.0",,"71","60","63"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-09-10",,,,,"0.05","0.0",,"70","51","62"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-09-11",,,,,"0.00","0.0",,"72","52","66"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-09-12",,,,,"0.05","0.0",,"81","63","73"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-09-13",,,,,"0.03","0.0",,"74","45","62"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-09-14",,,,,"0.29","0.0",,"61","52","55"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-09-15",,,,,"0.30","0.0",,"60","49","56"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-09-16",,,,,"0.00","0.0",,"56","44","46"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-09-17",,,,,"0.05","0.0",,"50","33","43"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-09-18",,,,,"0.00","0.0",,"58","33","54"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-09-19",,,,,"0.00","0.0",,"72","44","66"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-09-20",,,,,"0.00","0.0",,"76","55","71"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-09-21",,,,,"0.00","0.0",,"74","57","68"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-09-22",,,,,"0.00","0.0",,"72","56","72"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-09-23",,,,,"0.00","0.0",,"68","52","52"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-09-24",,,,,"0.00","0.0",,"58","30","52"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-09-25",,,,,"0.00","0.0",,"75","46","70"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-09-26",,,,,"0.07","0.0",,"70","49","49"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-09-27",,,,,"0.00","0.0",,"58","35","46"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-09-28",,,,,"0.00","0.0",,"58","28","49"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-09-29",,,,,"0.00","0.0",,"70","41","61"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-09-30",,,,,"0.14","0.0",,"66","54","62"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-10-01",,,,,"0.20","0.0",,"63","58","58"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-10-02",,,,,"0.00","0.0",,"59","45","57"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-10-03",,,,,"0.05","0.0",,"77","55","67"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-10-04",,,,,"0.00","0.0",,"62","42","61"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-10-05",,,,,"0.00","0.0",,"61","31","51"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-10-06",,,,,"0.03","0.0",,"77","42","62"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-10-07",,,,,"0.73","0.0",,"63","47","47"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-10-08",,,,,"0.00","0.0",,"52","43","51"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-10-09",,,,,"0.00","0.0",,"54","33","50"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-10-10",,,,,"0.00","0.0",,"55","34","52"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-10-11",,,,,"0.00","0.0",,"60","38","54"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-10-12",,,,,"0.00","0.0",,"59","38","53"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-10-13",,,,,"0.00","0.0",,"61","36","55"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-10-14",,,,,"0.00","0.0",,"61","35","56"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-10-15",,,,,"0.25","0.0",,"56","47","52"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-10-16",,,,,"0.00","0.0",,"53","44","47"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-10-17",,,,,"0.20","0.0",,"47","39","43"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-10-18",,,,,"0.00","0.0",,"55","29","52"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-10-19",,,,,"0.00","0.0",,"67","33","63"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-10-20",,,,,"0.00","0.0",,"63","36","53"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-10-21",,,,,"0.00","0.0",,"60","39","55"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-10-22",,,,,"0.00","0.0",,"55","41","43"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-10-23",,,,,"0.00","0.0",,"43","26","37"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-10-24",,,,,"0.00","0.0",,"55","25","50"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-10-25",,,,,"0.00","0.0",,"57","29","50"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-10-26",,,,,"0.00","0.0",,"50","25","40"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-10-27",,,,,"0.00","0.0",,"55","23","48"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-10-28",,,,,"0.00","0.0",,"61","30","57"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-10-29",,,,,"0.00","0.0",,"66","41","56"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-10-30",,,,,"0.00","0.0",,,"38","55"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-10-31",,,,,"0.00","0.0",,"60","39","50"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-11-01",,,,,"0.00","0.0",,"64","37","56"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-11-02",,,,,"0.00","0.0",,"65","37","54"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-11-03",,,,,"0.00","0.0",,"67","36","60"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-11-04",,,,,"0.00","0.0",,"61","44","57"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-11-05",,,,,"0.00","0.0",,"57","25","31"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-11-06",,,,,"0.00","0.0",,"38","19","33"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-11-07",,,,,"0.00","0.0",,"44","22","41"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-11-08",,,,,"0.00","0.0",,"60","33","55"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-11-09",,,,,"0.00","0.0",,"55","41","43"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-11-10",,,,,"0.00","0.0",,"47","25","43"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-11-11",,,,,"0.40","0.0",,"43","32","36"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-11-12",,,,,"0.05","0.0",,"39","27","34"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-11-13",,,,,"0.00","0.0",,"37","24","35"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-11-14",,,,,"0.00","0.0",,"25","17","30"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-11-15",,,,,"0.00","0.0",,"37","25","37"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-11-16",,,,,"0.00","0.0",,"37","29","29"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-11-17",,,,,"0.00","0.0",,"29","7","10"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-11-18",,,,,"0.00","0.0",,"14","6","11"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-11-19",,,,,"0.00","0.0",,"18","5","15"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-11-20",,,,,"0.00","0.0",,"29","-1","29"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-11-21",,,,,"0.00","0.0",,"36","26","33"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-11-22",,,,,"0.00","0.0",,"34","18","33"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-11-23",,,,,"0.08","2.0",,"33","25","29"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-11-24",,,,,"0.00","0.0",,"29","10","19"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-11-25",,,,,"0.00","0.0",,"20","4","16"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-11-26",,,,,"0.00","0.0",,"18","0","12"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-11-27",,,,,"0.00","0.0",,"22","-2","22"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-11-28",,,,,"0.15","3.0",,"31","19","30"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-11-29",,,,,"0.00","0.0",,"30","17","25"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-11-30",,,,,"0.00","0.0",,"25","5","24"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-12-01",,,,,"0.00","0.0",,"25","18","19"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-12-02",,,,,"0.00","0.0",,"25","0","25"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-12-03",,,,,"0.19","3.0",,"31","23","28"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-12-04",,,,,"0.00","0.0",,"28","15","18"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-12-05",,,,,"0.00","0.0",,"27","16","21"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-12-06",,,,,"0.00","0.0",,"29","8","25"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-12-07",,,,,"0.00","0.0",,"28","12","24"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-12-08",,,,,"0.00","1.0",,"24","13","13"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-12-09",,,,,"0.00","0.0",,"21","-2","18"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-12-10",,,,,"0.00","0.0",,"19","5","13"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-12-11",,,,,"0.00","0.0",,"14","6","9"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-12-12",,,,,"0.30","3.0",,"16","6","6"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-12-13",,,,,"0.00","0.0",,"6","-25","-8"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-12-14",,,,,"0.00","0.0",,"1","-14","-4"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-12-15",,,,,"0.00","0.0",,"7","-11","6"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-12-16",,,,,"0.00","0.0",,"14","-6","5"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-12-17",,,,,"0.00","0.0",,"17","-14","13"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-12-18",,,,,"0.00","0.0",,"28","9","27"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-12-19",,,,,"0.00","0.0",,"36","21","32"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-12-20",,,,,"0.00","0.0",,"33","15","24"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-12-21",,,,,"0.00","0.0",,"31","19","24"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-12-22",,,,,"0.00","0.0",,"25","-1","16"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-12-23",,,,,"0.00","0.0",,"35","13","29"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-12-24",,,,,"0.00","0.0",,"29","10","20"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-12-25",,,,,"0.00","0.0",,"20","-11","0"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-12-26",,,,,"0.00","0.0",,"1","-19","0"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-12-27",,,,,"0.00","0.0",,"32","-1","9"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-12-28",,,,,"0.10","1.0",,"13","-16","11"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-12-29",,,,,"0.10","1.0",,"16","-1","2"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-12-30",,,,,"0.30","3.0",,"11","-11","10"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1903-12-31",,,,,"0.10","1.0",,"24","2","20"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-01-01",,,,,"0.00","0.0",,"20","2","9"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-01-02",,,,,"0.05","0.5",,"9","-9","-3"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-01-03",,,,,"0.00","0.0",,"2","-24","-3"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-01-04",,,,,"0.00","0.0",,"8","-30","4"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-01-05",,,,,"0.00","0.0",,"22","-2","18"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-01-06",,,,,"0.00","0.0",,"18","6","13"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-01-07",,,,,"0.20","2.0",,"34","-2","34"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-01-08",,,,,"0.00","0.0",,"35","26","26"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-01-09",,,,,"0.00","0.0",,"27","-9","18"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-01-10",,,,,"0.00","0.0",,"23","8","22"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-01-11",,,,,"0.00","0.0",,"22","17","19"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-01-12",,,,,"0.00","0.0",,"26","18","24"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-01-13",,,,,"0.05","0.5",,"24","-6","7"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-01-14",,,,,"0.00","0.0",,"17","-5","12"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-01-15",,,,,"0.00","0.0",,"29","-13","29"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-01-16",,,,,"0.00","0.0",,"29","6","9"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-01-17",,,,,"0.00","0.0",,"14","-9","13"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-01-18",,,,,"0.00","0.0",,"18","10","17"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-01-19",,,,,"0.00","0.0",,"34","16","31"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-01-20",,,,,"0.00","0.0",,"32","23","26"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-01-21",,,,,"0.30","3.0",,"26","14","19"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-01-22",,,,,"0.00","0.0",,"24","16","24"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-01-23",,,,,"0.00","0.0",,"24","-6","-6"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-01-24",,,,,"0.00","0.0",,"-5","-26","-16"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-01-25",,,,,"0.00","0.0",,"-7","-32","-9"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-01-26",,,,,"0.00","0.0",,"-3","-30","-6"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-01-27",,,,,"0.00","0.0",,"0","-32","-1"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-01-28",,,,,"0.00","0.0",,"4","-14","-1"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-01-29",,,,,"0.00","0.0",,"7","-27","4"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-01-30",,,,,"0.00","0.0",,"14","-4","14"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-01-31",,,,,"0.00","0.0",,"15","-1","7"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-02-01",,,,,"0.00","0.0",,"7","-24","-2"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-02-02",,,,,"0.20","2.0",,"9","-4","6"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-02-03",,,,,"0.05","0.5",,"6","-9","-3"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-02-04",,,,,"0.00","0.0",,"12","-16","10"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-02-05",,,,,"0.00","0.0",,"21","6","21"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-02-06",,,,,"0.02","0.2",,"27","19","20"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-02-07",,,,,"0.20","2.0",,"21","0","1"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-02-08",,,,,"0.00","0.0",,"1","-25","-1"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-02-09",,,,,"0.00","0.0",,"9","-23","6"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-02-10",,,,,"0.00","0.0",,"10","-20","9"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-02-11",,,,,"0.00","0.0",,"9","-11","7"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-02-12",,,,,"0.00","0.0",,"11","-25","10"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-02-13",,,,,"0.00","0.0",,"25","10","24"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-02-14",,,,,"0.00","0.0",,"25","2","3"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-02-15",,,,,"0.00","0.0",,"4","-15","-5"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-02-16",,,,,"0.00","0.0",,"4","-25","2"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-02-17",,,,,"0.00","0.0",,"10","-23","7"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-02-18",,,,,"0.00","0.0",,"13","3","11"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-02-19",,,,,"0.00","0.0",,"20","-11","18"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-02-20",,,,,"0.00","0.0",,"21","-9","17"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-02-21",,,,,"0.00","0.0",,"25","13","22"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-02-22",,,,,"0.10","1.0",,"22","-7","17"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-02-23",,,,,"0.30","3.0",,"18","13","14"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-02-24",,,,,"0.10","1.0",,"14","-5","1"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-02-25",,,,,"0.10","1.0",,"10","-7","9"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-02-26",,,,,"0.00","0.0",,"20","6","11"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-02-27",,,,,"0.00","0.0",,"25","-7","25"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-02-28",,,,,"0.00","0.0",,"40","25","35"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-02-29",,,,,"0.40","4.0",,"35","23","23"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-03-01",,,,,"0.00","0.0",,"42","19","40"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-03-02",,,,,"0.02","0.0",,"40","29","35"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-03-03",,,,,"0.00","0.0",,"35","0","13"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-03-04",,,,,"0.00","0.0",,"23","-6","23"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-03-05",,,,,"0.00","0.0",,"37","22","34"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-03-06",,,,,"0.00","0.0",,"36","25","34"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-03-07",,,,,"0.00","0.0",,"38","25","35"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-03-08",,,,,"0.00","0.0",,"35","16","28"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-03-09",,,,,"0.00","0.0",,"29","13","26"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-03-10",,,,,"0.32","0.0",,"32","25","30"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-03-11",,,,,"0.00","0.0",,"30","19","23"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-03-12",,,,,"0.00","0.0",,"25","15","23"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-03-13",,,,,"0.00","0.0",,"21","10","20"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-03-14",,,,,"0.40","4.0",,"26","18","24"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-03-15",,,,,"0.00","0.0",,"30","14","24"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-03-16",,,,,"0.00","0.0",,"33","0","30"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-03-17",,,,,"0.10","1.0",,"34","23","32"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-03-18",,,,,"0.00","0.0",,"39","29","34"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-03-19",,,,,"0.00","0.0",,"36","28","29"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-03-20",,,,,"0.00","0.0",,"30","9","27"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-03-21",,,,,"0.20","0.0",,"33","23","33"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-03-22",,,,,"0.15","0.0",,"39","31","36"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-03-23",,,,,,"0.0",,"51","19","44"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-03-24","    2",,"0.24",,,"0.0",,"44","34","40"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-03-25",,,,,"0.23","0.0",,"50","26","27"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-03-26",,,,,"0.00","0.0",,"28","12","17"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-03-27",,,,,"0.00","0.0",,"24","8","23"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-03-28",,,,,"0.00","0.0",,"39","16","35"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-03-29",,,,,"0.00","0.0",,"45","29","37"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-03-30",,,,,"0.10","0.0",,"48","36","42"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-03-31",,,,,"0.20","0.0",,"43","35","39"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-04-01",,,,,"0.00","0.0",,"45","36","37"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-04-02",,,,,"0.00","0.0",,"38","27","31"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-04-03",,,,,"0.00","0.0",,"40","13","38"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-04-04",,,,,"0.00","0.0",,"50","23","48"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1904-04-05",,,,,"0.00","0.0",,"57","31","49"
