DNR Parameter,Parameter Description,Alternate IDs,Result Type,Result Value,Units,LOD,LOQ,Lower Bound,Upper Bound,Sig Figs,Dec. Places,Sample/Labslip ID,Waterbody ID #,Field #,Sample Collected (Start) Date,Sample Description,Sample Location,Account #,Sample Depth
50245,POTASSIUM TOTAL RECOVERABLE,CAS: 7440097 EPA WQX: 1709 SRS: E149740 STORET_LEGACY: 50245 ,1,0.958,MG/L,0.2,0.6,,,3,3,453036014,1000800,LONG 061819,6/18/2019 16:26,DEEP HOLE/ INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,0-6 F
50245,POTASSIUM TOTAL RECOVERABLE,CAS: 7440097 EPA WQX: 1709 SRS: E149740 STORET_LEGACY: 50245 ,3,0.425,MG/L,0.2,0.6,,,3,3,453036015,106900,PLEAS 061819,6/18/2019 18:12,DEEP HOLE/ INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ030,0-6 F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,1.85,MG/L,0.1,0.3,,,3,2,412650001,106900,PSNT10418,10/4/2018 12:13,DEEP HOLE/INTEGRATED SAMPLE,PLEASANT LAKE-DEEP HOLE,WQ030,0-6F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,0.587,MG/L,0.1,0.3,,,3,3,412650002,1000800,LL10418,10/4/2018 10:15,DEEP HOLE/INTEGRATED SAMPLE,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,0-1.5M
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,6.47,MG/L,0.1,0.3,,,3,2,412650003,1012500,PFL10418,10/4/2018 10:01,DEEP HOLE/INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,0-6F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,2.29,MG/L,0.1,0.3,,,3,2,415224001,,PSNT01 101718,10/17/2018 9:05,MID-SCREEN OF WELL / PERISTALTIC PUMP,PSNT01 MONITORING WELL,WQ030,20.4F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,22.2,MG/L,0.1,0.3,,,3,1,415224002,,PSNT16 101718,10/17/2018 9:59,MID-SCREEN OF WELL / PERISTALTIC PUMP,PSNT16 MONITORING WELL,WQ030,29.3F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,108,MG/L,0.1,0.3,,,3,0,415224003,,PSNT06 101718,10/17/2018 12:02,MID-SCREEN OF WELL / PERISTALTIC PUMP,PSNT06 MONITORING WELL,WQ030,25.1F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,1.77,MG/L,0.1,0.3,,,3,2,415224004,,PSNT03 101718,10/17/2018 11:23,MID-SCREEN OF WELL / PERISTALTIC PUMP,PSNT03 MONITORING WELL,WQ030,22.6F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,6.77,MG/L,0.1,0.3,,,3,2,415224005,,PSNT11 101718,10/17/2018 10:46,MID-SCREEN OF WELL / PERISTALTIC PUMP,PSNT11 MONITORING WELL,WQ030,6.9F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,2.23,MG/L,0.1,0.3,,,3,2,415224006,,LL03 101718,10/17/2018 15:12,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL03 MONITORING WELL,WQ030,20.7F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,6.02,MG/L,0.1,0.3,,,3,2,415224007,,LL02 101718,10/17/2018 14:38,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL02 MONITORING WELL,WQ030,15.2F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,2.77,MG/L,0.1,0.3,,,3,2,415224008,,LL06 101618,10/16/2018 17:33,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL06 MONITORING WELL,WQ030,29.2F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,1.06,MG/L,0.1,0.3,,,3,2,415224009,,LL07 101618,10/16/2018 16:37,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL07 MONITORING WELL,WQ030,25.7F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,3.17,MG/L,0.1,0.3,,,3,2,415224010,,PFL03 101618,10/16/2018 10:55,MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL03 MONITORING WELL,WQ030,31.7F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,2.67,MG/L,0.1,0.3,,,3,2,415224011,,PFL02 101618,10/16/2018 12:58,MONITORING WELL / MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL02 MONITORING WELL,WQ030,30.4F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,1.61,MG/L,0.1,0.3,,,3,2,415224012,,PFL07 101618,10/16/2018 10:06,MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL07 MONITORING WELL,WQ030,11.1F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,1.57,MG/L,0.1,0.3,,,3,2,415224013,,PFL04 101618,10/16/2018 11:51,MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL04 MONITORING WELL,WQ030,14.9F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,0.575,MG/L,0.1,0.3,,,3,3,384140001,1000800,LONG52218,5/22/2018 13:00,INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,0-1M
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,1.9,MG/L,0.1,0.3,,,3,2,384140002,106900,PLEASANT52218,5/22/2018 16:20,INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ030,0-6F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,6.03,MG/L,0.1,0.3,,,3,2,384140003,1012500,PLAINFIELD 52218,5/22/2018 14:30,INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,0-6F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,2,ND,MG/L,0.1,0.3,,,3,0,384140004,1012500,PLAIN BLANK,5/22/2018 14:30,INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,0-6F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,5.98,MG/L,0.1,0.3,,,3,2,384140005,1012500,PLAIN DUP 52218,5/22/2018 14:30,INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,0-6F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,6.84,MG/L,0.1,0.3,,,3,2,402763001,1012500,PFL082218,8/22/2018 10:10,DEEP HOLE/INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,0-1.5M
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,0.611,MG/L,0.1,0.3,,,3,3,402763002,1000800,LL082218,8/22/2018 11:34,DEEP HOLE INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,0-1.5M
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,1.74,MG/L,0.1,0.3,,,3,2,402763003,106900,PLES082218,8/22/2018 13:10,DEEP HOLE INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ030,0-6FT
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,1.92,MG/L,0.1,0.3,,,3,2,424393001,,PSNT01 121318,12/13/2018 9:51,MID-SCREEN OF WELL / PERISTALTIC PUMP,PSNT01 MONITORING WELL,WQ030,23.4F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,1.69,MG/L,0.1,0.3,,,3,2,424393002,,PSNT03 121318,12/13/2018 13:40,MID-SCREEN OF WELL / PERISTALTIC PUMP,PSNT03 MONITORING WELL,WQ030,25.6F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,89.5,MG/L,0.1,0.3,,,3,1,424393003,,PSNT06 121318,12/13/2018 12:18,MID-SCREEN OF WELL / PERISTALTIC PUMP,PSNT06 MONITORING WELL,WQ030,28F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,4.02,MG/L,0.1,0.3,,,3,2,424393004,,PSNT11 121318,12/13/2018 14:44,MID-SCREEN OF WELL / PERISTALTIC PUMP,PSNT11 MONITORING WELL,WQ030,9.9F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,21.3,MG/L,0.1,0.3,,,3,1,424393005,,PSNT16 121318,12/13/2018 11:04,MID-SCREEN OF WELL / PERISTALTIC PUMP,PSNT16 MONITORING WELL,WQ030,32.3F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,2.38,MG/L,0.1,0.3,,,3,2,424393006,,PFL02 121318,12/13/2018 12:06,MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL02 MONITORING WELL,WQ030,33.4F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,5.25,MG/L,0.1,0.3,,,3,2,424393007,,PFL03 121318,12/13/2018 10:25,MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL03 MONITORING WELL,WQ030,34F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,2.2,MG/L,0.1,0.3,,,3,2,424393008,,PFL04 121318,12/13/2018 11:09,MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL04 MONITORING WELL,WQ030,18F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,2.2,MG/L,0.1,0.3,,,3,2,424393009,,PFL07 121318,12/13/2018 9:43,MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL07 MONITORING WELL,WQ030,14F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,5.32,MG/L,0.1,0.3,,,3,2,424393010,,LL02 121318,12/13/2018 13:29,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL02 MONITORING WELL,WQ030,18F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,2.57,MG/L,0.1,0.3,,,3,2,424393011,,LL03 121318,12/13/2018 12:58,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL03 MONITORING WELL,WQ030,23F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,2.51,MG/L,0.1,0.3,,,3,2,424393012,,LL06 121318,12/13/2018 14:53,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL06 MONITORING WELL,WQ030,32F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,1.02,MG/L,0.1,0.3,,,3,2,424393013,,LL07 121318,12/13/2018 14:05,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL07 MONITORING WELL,WQ030,28.7F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,2.61,MG/L,0.1,0.3,,,3,2,432719001,,LL03 022219,2/22/2019 11:02,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL03 MONITORING WELL,WQ030,
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,4.76,MG/L,0.1,0.3,,,3,2,432719002,,LL02 022219,2/22/2019 10:26,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL02 MONITORING WELL,WQ030,17.2F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,1.09,MG/L,0.1,0.3,,,3,2,432719003,,LL07 022219,2/22/2019 9:48,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL07 MONITORING WELL,WQ030,18.7F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,3.07,MG/L,0.1,0.3,,,3,2,432719004,,LL06 022119,2/21/2019 16:26,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL06 MONITORING WELL,WQ030,32.75F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,6.9,MG/L,0.1,0.3,,,3,2,432719005,,PFL03 022119,2/21/2019 11:18,MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL03 MONITORING WELL,WQ030,34F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,2.11,MG/L,0.1,0.3,,,3,2,432719006,,PFL07 022119,2/21/2019 10:14,MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL07 MONITORING WELL,WQ030,13.09F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,2.48,MG/L,0.1,0.3,,,3,2,432719007,,PFL02 022119,2/21/2019 13:39,MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL02 MONITORING WELL,WQ030,32F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,1.65,MG/L,0.1,0.3,,,3,2,432719008,,PFL04 022119,2/21/2019 12:16,MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL04 MONITORING WELL,WQ030,17.3F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,8.72,MG/L,0.1,0.3,,,3,2,432719009,1012500,PLAIN 022119,2/21/2019 14:55,DEEP HOLE / INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,0-2M
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,1.08,MG/L,0.1,0.3,,,3,2,432719010,1000800,LONG 022219,2/22/2019 12:17,DEEP HOLE / INTEGRATED SAMPLER,LONG LAKE - WINTER CHEMISTRY,WQ030,0-2M
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,1.85,MG/L,0.2,0.6,,,3,2,442253001,106900,PLEAS 042419,4/24/2019 15:41,DEEP HOLE / INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ030,0-2M
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,7.02,MG/L,0.2,0.6,,,3,2,442253002,1012500,PLAIN 042419,4/24/2019 12:57,DEEP HOLE / INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,0-2M
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,0.813,MG/L,0.2,0.6,,,3,3,442253003,1000800,LONG 042419,4/24/2019 13:57,DEEP HOLE / INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,0-2M
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,1.75,MG/L,0.1,0.3,,,3,2,433206001,,PSNT03 022719,2/27/2019 14:29,MID-SCREEN OF WELL/ PERISTALTIC PUMP,PSNT03 MONITORING WELL,WQ030,25F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,1.94,MG/L,0.1,0.3,,,3,2,433206002,106900,PLEAS 022719,2/27/2019 9:34,DEEP HOLE- INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ030,0-2M
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,1.56,MG/L,0.1,0.3,,,3,2,433206003,,PSNT01 022719,2/27/2019 10:55,MID-SCREEN OF WELL/ PERISTALTIC PUMP,PSNT01 MONITORING WELL,WQ030,23F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,1.76,MG/L,0.1,0.3,,,3,2,433206004,,PSNT11 022719,2/27/2019 13:40,MID-SCREEN OF WELL/PERISTALTIC PUMP,PSNT11 MONITORING WELL,WQ030,10F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,69.5,MG/L,0.1,0.3,,,3,1,433206005,,PSNT06 022719,2/27/2019 15:36,MID-SCREEN OF WELL/ PERISTALTIC PUMP,PSNT06 MONITORING WELL,WQ030,20F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,28.6,MG/L,0.1,0.3,,,3,1,433206006,,PSNT16 022719,2/27/2019 12:31,MID-SCREEN OF WELL/PERISTALTIC PUMP,PSNT16 MONITORING WELL,WQ030,23F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,2.33,MG/L,0.2,0.6,,,3,2,442376001,,LL03 042319,4/23/2019 13:11,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL03 MONITORING WELL,WQ030,22.75F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,2.45,MG/L,0.2,0.6,,,3,2,442376002,,LL06 042319,4/23/2019 15:37,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL06 MONITORING WELL,WQ030,31.1F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,0.997,MG/L,0.2,0.6,,,3,3,442376003,,LL07 042319,4/23/2019 13:49,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL07 MONITORING WELL,WQ030,27.5F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,3.42,MG/L,0.2,0.6,,,3,2,442376004,,LL09 042319,4/23/2019 14:57,MID SCREEN OF WELL / PERISTALTIC PUMP,LL09 MONITORING WELL,WQ030,23.7F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,2.17,MG/L,0.2,0.6,,,3,2,442376005,,PFL02 042319,4/23/2019 12:32,MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL02 MONITORING WELL,WQ030,32.4F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,5.15,MG/L,0.2,0.6,,,3,2,442376006,,PFL03 042319,4/23/2019 11:05,MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL03 MONITORING WELL,WQ030,34.7F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,4.6,MG/L,0.2,0.6,,,3,2,442376007,,PFL05 042319,4/23/2019 10:30,MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL05 MONITORING WELL,WQ030,24.4F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,18.1,MG/L,0.2,0.6,,,3,1,442376008,,PFL09 042319,4/23/2019 11:38,MID-SCREEN OF WELL / WATERRA PUMP,PFL09 MONITORING WELL,WQ030,40.8F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,1.77,MG/L,0.2,0.6,,,3,2,442376009,,PSNT01 042419,4/24/2019 10:54,MID-SCREEN OF WELL / PERISTALTIC PUMP,PSNT01 MONITORING WELL,WQ030,22.42F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,1.63,MG/L,0.2,0.6,,,3,2,442376010,,PSNT03 042319,4/23/2019 17:24,MID-SCREEN OF WELL / PERISTALTIC PUMP,PSNT03 MONITORING WELL,WQ030,24.6F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,3.91,MG/L,0.2,0.6,,,3,2,442376011,,PSNT05 042319,4/23/2019 16:45,MID-SCREEN OF WELL / WATERRA PUMP,PSNT05 MONITORING WELL,WQ030,50.3F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,22.5,MG/L,0.2,0.6,,,3,1,442376012,,PSNT16 042419,4/24/2019 11:39,MID-SCREEN OF WELL / PERISTALTIC PUMP,PSNT16 MONITORING WELL,WQ030,31.2F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,1.64,MG/L,0.2,0.6,,,3,2,453036001,,PSNT01 061919,6/19/2019 13:26,MID-SCREEB OF WELL/ PERISTALTIC PUMP,PSNT01 MONITORING WELL,WQ030,21 F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,2.01,MG/L,0.2,0.6,,,3,2,453036002,,PSNT03 061919,6/19/2019 15:46,MID-SCREEN OF WELL/ PERSTALTIC PUMP,PSNT03 MONITORING WELL,WQ030,24 F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,3.81,MG/L,0.2,0.6,,,3,2,453036003,,PSNT05 061919,6/19/2019 14:56,MID-SCREEN OF WELL/ WATERRA PUMP,PSNT05 MONITORING WELL,WQ030,50 F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,30.6,MG/L,0.2,0.6,,,3,1,453036004,,PSNT16 061919,6/19/2019 14:07,MID-SCREEN OF WELL/ PERISTALTIC PUMP,PSNT16 MONITORING WELL,WQ030,31 F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,2.13,MG/L,0.2,0.6,,,3,2,453036005,,PFL02 061819,6/18/2019 12:10,MID-SCREEN OF WELL/ PERISTALTIC PUMP,PFL02 MONITORING WELL,WQ030,32 F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,5.42,MG/L,0.2,0.6,,,3,2,453036006,,PFL03 061819,6/18/2019 11:21,MID-SCREEN OF WELL/ PERISTALTIC PUMP,PFL03 MONITORING WELL,WQ030,33 F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,5.25,MG/L,0.2,0.6,,,3,2,453036007,,PFL05 061819,6/18/2019 10:22,MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL05 MONITORING WELL,WQ030,24 F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,17.7,MG/L,0.2,0.6,,,3,1,453036008,,PFL09 061919,6/19/2019 10:02,MID-SCREEN OF WELL/ WATERRA PUMP/ MID SCREEN OF WELL,PFL09 MONITORING WELL,WQ030,40 F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,2.96,MG/L,0.2,0.6,,,3,2,453036009,,LL03 061819,6/18/2019 13:26,MID-SCREEN OF WELL/ PERISTALTIC PUMP,LL03 MONITORING WELL,WQ030,22 F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,2.29,MG/L,0.2,0.6,,,3,2,453036010,,LL06 061919,6/19/2019 11:52,MID-SCREEN OF WELL/ PERISTALTIC PUMP,LL06 MONITORING WELL,WQ030,30 F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,1.06,MG/L,0.2,0.6,,,3,2,453036011,,LL07 061819,6/18/2019 14:08,MID-SCREEN OF WELL/ PERISTALTIC,LL07 MONITORING WELL,WQ030,27 F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,4.5,MG/L,0.2,0.6,,,3,2,453036012,,LL09 061919,6/19/2019 11:11,MID-SCREEN OF WELL/ PERISTALTIC PUMP,LL09 MONITORING WELL,WQ030,23 F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,8.07,MG/L,0.2,0.6,,,3,2,453036013,1012500,PLAIN 061819,6/18/2019 15:07,DEEP HOLE/ INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,0-6 F
