DNR Parameter,Parameter Description,DNR Parameter Type,Alternate IDs,Result Type,Result Value,Units,LOD,LOQ,Lower Bound,Upper Bound,Sig Figs,Dec. Places,Result Amount,Lab ID,Lab Name,Sample/Labslip ID,Analysis Date,Method,Lab Comment,Batch ID,ID #,ID Point #,Waterbody ID #,Field #,Sample Collected (Start) Date,Sample Collected End Date,Date Received by Lab,Date Reported by Lab,Sample Description,Sample Location,Account #,Account Desc.,Program Code,Region,County,Report to Name,Report to Address,"Report to City, State, Zip",Sample Collector,Sample Source,Sample Reason,Project #,Enforcement Code,Check Date,Sample Depth,Sample Status
99717,"CHLOROPHYLL A, FLUORESCENCE (WELSCHMAYER 1994)",DNR_STORET,CAS: 479618 EPA WQX: 2189 ,1,3.99,ug/L,0.52,1.74,,,3,2,3.99,113133790,Wisconsin State Laboratory of Hygiene,412650001,11/13/2018,EPA 445,Analyzed past the 28 days holding time.,145444,703057,161188618,106900,PSNT10418,10/4/2018 12:13,10/4/2018 12:26,10/5/2018 10:32,12/11/2018 13:42,DEEP HOLE/INTEGRATED SAMPLE,PLEASANT LAKE-DEEP HOLE,WQ030,Central Sands Lake Study,FH,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA KROMREY",SU,,CSLS,,,0-6F,CORRECTED
608,NITROGEN NH3-N DISS,DNR_STORET,CAS: 7664417 EPA WQX: 556 SRS: E153122 STORET_LEGACY: 608 ,1,0.236,MG/L,0.015,0.048,,,3,3,0.236,113133790,Wisconsin State Laboratory of Hygiene,412650001,10/24/2018 12:10,EPA 350.1,,143751,703057,161188618,106900,PSNT10418,10/4/2018 12:13,10/4/2018 12:26,10/5/2018 10:32,12/11/2018 13:42,DEEP HOLE/INTEGRATED SAMPLE,PLEASANT LAKE-DEEP HOLE,WQ030,Central Sands Lake Study,FH,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA KROMREY",SU,,CSLS,,,0-6F,CORRECTED
955,"SILICA, DISSOLVED (MG/L AS SI02)",DNR_STORET,CAS: 7631869 EPA WQX: 1789 SRS: E151977 STORET_LEGACY: 955 ,1,4.24,MG/L,0.1,0.32,,,3,2,4.24,113133790,Wisconsin State Laboratory of Hygiene,412650001,10/10/2018 12:23,USGS I-2700-85,,142767,703057,161188618,106900,PSNT10418,10/4/2018 12:13,10/4/2018 12:26,10/5/2018 10:32,12/11/2018 13:42,DEEP HOLE/INTEGRATED SAMPLE,PLEASANT LAKE-DEEP HOLE,WQ030,Central Sands Lake Study,FH,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA KROMREY",SU,,CSLS,,,0-6F,CORRECTED
681,CARBON DISS ORGANIC,DNR_STORET,CAS: 7440440 EPA WQX: 2174 STORET_LEGACY: 681 ,1,5.07,ppm C,0.4,1.3,,,3,2,5.07,113133790,Wisconsin State Laboratory of Hygiene,412650001,10/8/2018 14:24,Standard Methods 5310B,,142586,703057,161188618,106900,PSNT10418,10/4/2018 12:13,10/4/2018 12:26,10/5/2018 10:32,12/11/2018 13:42,DEEP HOLE/INTEGRATED SAMPLE,PLEASANT LAKE-DEEP HOLE,WQ030,Central Sands Lake Study,FH,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA KROMREY",SU,,CSLS,,,0-6F,CORRECTED
665,PHOSPHORUS TOTAL ,DNR_STORET,CAS: 7723140 EPA WQX: 2962 SRS: E153049 STORET_LEGACY: 665 ,1,0.0179,MG/L,0.005,0.016,,,3,4,0.0179,113133790,Wisconsin State Laboratory of Hygiene,412650001,10/24/2018 9:45,EPA 365.1,,143728,703057,161188618,106900,PSNT10418,10/4/2018 12:13,10/4/2018 12:26,10/5/2018 10:32,12/11/2018 13:42,DEEP HOLE/INTEGRATED SAMPLE,PLEASANT LAKE-DEEP HOLE,WQ030,Central Sands Lake Study,FH,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA KROMREY",SU,,CSLS,,,0-6F,CORRECTED
95,"CONDUCTIVITY, UMHOS/CM @ 25C",DNR_STORET,EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,273,uS/cm,10,10,,,3,0,273,113133790,Wisconsin State Laboratory of Hygiene,412650001,10/15/2018 10:40,"SM2510B,EPA150.1,SM2320B",,143085,703057,161188618,106900,PSNT10418,10/4/2018 12:13,10/4/2018 12:26,10/5/2018 10:32,12/11/2018 13:42,DEEP HOLE/INTEGRATED SAMPLE,PLEASANT LAKE-DEEP HOLE,WQ030,Central Sands Lake Study,FH,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA KROMREY",SU,,CSLS,,,0-6F,CORRECTED
403,PH LAB,DNR_STORET,EPA WQX: 1648 SRS: E1644285 STORET_LEGACY: 403 ,1,8.27,SU,,,,,3,2,8.27,113133790,Wisconsin State Laboratory of Hygiene,412650001,10/15/2018 10:40,"SM2510B,EPA150.1,SM2320B",,143085,703057,161188618,106900,PSNT10418,10/4/2018 12:13,10/4/2018 12:26,10/5/2018 10:32,12/11/2018 13:42,DEEP HOLE/INTEGRATED SAMPLE,PLEASANT LAKE-DEEP HOLE,WQ030,Central Sands Lake Study,FH,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA KROMREY",SU,,CSLS,,,0-6F,CORRECTED
410,ALKALINITY TOTAL CACO3,DNR_STORET,EPA WQX: 3125 SRS: E1640192 STORET_LEGACY: 410 ,1,130,MG/L,2.55,2.55,,,3,0,130,113133790,Wisconsin State Laboratory of Hygiene,412650001,10/15/2018 10:40,"SM2510B,EPA150.1,SM2320B",,143085,703057,161188618,106900,PSNT10418,10/4/2018 12:13,10/4/2018 12:26,10/5/2018 10:32,12/11/2018 13:42,DEEP HOLE/INTEGRATED SAMPLE,PLEASANT LAKE-DEEP HOLE,WQ030,Central Sands Lake Study,FH,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA KROMREY",SU,,CSLS,,,0-6F,CORRECTED
1104,"ALUMINUM,TOTAL RECOVERABLE",DNR_STORET,CAS: 7429905 EPA WQX: 549 SRS: E149476 STORET_LEGACY: 1104 ,3,12.2,ug/L,10,30,,,3,1,12.2,113133790,Wisconsin State Laboratory of Hygiene,412650001,10/9/2018 9:14,EPA 200.7,,142624,703057,161188618,106900,PSNT10418,10/4/2018 12:13,10/4/2018 12:26,10/5/2018 10:32,12/11/2018 13:42,DEEP HOLE/INTEGRATED SAMPLE,PLEASANT LAKE-DEEP HOLE,WQ030,Central Sands Lake Study,FH,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA KROMREY",SU,,CSLS,,,0-6F,CORRECTED
918,CALCIUM TOTAL RECOVERABLE,DNR_STORET,CAS: 7440702 EPA WQX: 727 SRS: E150268 STORET_LEGACY: 918 ,1,28.3,MG/L,0.1,0.3,,,3,1,28.3,113133790,Wisconsin State Laboratory of Hygiene,412650001,10/9/2018 9:14,EPA 200.7,,142624,703057,161188618,106900,PSNT10418,10/4/2018 12:13,10/4/2018 12:26,10/5/2018 10:32,12/11/2018 13:42,DEEP HOLE/INTEGRATED SAMPLE,PLEASANT LAKE-DEEP HOLE,WQ030,Central Sands Lake Study,FH,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA KROMREY",SU,,CSLS,,,0-6F,CORRECTED
921,MAGNESIUM TOTAL RECOVERABLE,DNR_STORET,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,18.8,MG/L,0.1,0.3,,,3,1,18.8,113133790,Wisconsin State Laboratory of Hygiene,412650001,10/9/2018 9:14,EPA 200.7,,142624,703057,161188618,106900,PSNT10418,10/4/2018 12:13,10/4/2018 12:26,10/5/2018 10:32,12/11/2018 13:42,DEEP HOLE/INTEGRATED SAMPLE,PLEASANT LAKE-DEEP HOLE,WQ030,Central Sands Lake Study,FH,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA KROMREY",SU,,CSLS,,,0-6F,CORRECTED
899,HARDNESS TOTAL RECOVERABLE CALCULATION,DNR_STORET,EPA WQX: 1097 SRS: E1643592 STORET_LEGACY: 899 ,1,148,MG/L,0.66,2,,,3,0,148,113133790,Wisconsin State Laboratory of Hygiene,412650001,10/9/2018 9:14,EPA 200.7,,142624,703057,161188618,106900,PSNT10418,10/4/2018 12:13,10/4/2018 12:26,10/5/2018 10:32,12/11/2018 13:42,DEEP HOLE/INTEGRATED SAMPLE,PLEASANT LAKE-DEEP HOLE,WQ030,Central Sands Lake Study,FH,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA KROMREY",SU,,CSLS,,,0-6F,CORRECTED
50245,POTASSIUM TOTAL RECOVERABLE,DNR_STORET,CAS: 7440097 EPA WQX: 1709 SRS: E149740 STORET_LEGACY: 50245 ,1,0.455,MG/L,0.1,0.3,,,3,3,0.455,113133790,Wisconsin State Laboratory of Hygiene,412650001,10/9/2018 9:14,EPA 200.7,,142624,703057,161188618,106900,PSNT10418,10/4/2018 12:13,10/4/2018 12:26,10/5/2018 10:32,12/11/2018 13:42,DEEP HOLE/INTEGRATED SAMPLE,PLEASANT LAKE-DEEP HOLE,WQ030,Central Sands Lake Study,FH,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA KROMREY",SU,,CSLS,,,0-6F,CORRECTED
923,SODIUM TOTAL RECOVERABLE,DNR_STORET,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,1.85,MG/L,0.1,0.3,,,3,2,1.85,113133790,Wisconsin State Laboratory of Hygiene,412650001,10/9/2018 9:14,EPA 200.7,,142624,703057,161188618,106900,PSNT10418,10/4/2018 12:13,10/4/2018 12:26,10/5/2018 10:32,12/11/2018 13:42,DEEP HOLE/INTEGRATED SAMPLE,PLEASANT LAKE-DEEP HOLE,WQ030,Central Sands Lake Study,FH,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA KROMREY",SU,,CSLS,,,0-6F,CORRECTED
631,NITROGEN NO3+NO2 DISS (AS N),DNR_STORET,EPA WQX: 1415 SRS: E153122 SRS: E701177 STORET_LEGACY: 631 ,3,0.0515,MG/L,0.036,0.12,,,3,4,0.0515,113133790,Wisconsin State Laboratory of Hygiene,412650001,10/24/2018 12:10,EPA 353.2,,143751,703057,161188618,106900,PSNT10418,10/4/2018 12:13,10/4/2018 12:26,10/5/2018 10:32,12/11/2018 13:42,DEEP HOLE/INTEGRATED SAMPLE,PLEASANT LAKE-DEEP HOLE,WQ030,Central Sands Lake Study,FH,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA KROMREY",SU,,CSLS,,,0-6F,CORRECTED
600,NITROGEN TOTAL,DNR_STORET,CAS: 17778880 EPA WQX: 3122 SRS: E209544 STORET_LEGACY: 600 ,1,0.867,MG/L,0.075,0.25,,,3,3,0.867,113133790,Wisconsin State Laboratory of Hygiene,412650001,11/14/2018 12:53,EPA 353.2,,147314,703057,161188618,106900,PSNT10418,10/4/2018 12:13,10/4/2018 12:26,10/5/2018 10:32,12/11/2018 13:42,DEEP HOLE/INTEGRATED SAMPLE,PLEASANT LAKE-DEEP HOLE,WQ030,Central Sands Lake Study,FH,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA KROMREY",SU,,CSLS,,,0-6F,CORRECTED
940,CHLORIDE,DNR_STORET,CAS: 16887006 EPA WQX: 773 SRS: E205955 STORET_LEGACY: 940 ,3,1.21,MG/L,1,3.2,,,3,2,1.21,113133790,Wisconsin State Laboratory of Hygiene,412650002,10/16/2018 12:49,SM4500-CL-E,,143164,703032,161188765,1000800,LL10418,10/4/2018 10:15,10/4/2018 10:32,10/5/2018 10:32,12/11/2018 13:42,DEEP HOLE/INTEGRATED SAMPLE,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,Central Sands Lake Study,,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA KROMREY",SU,,CSLC,,,0-1.5M,CORRECTED
608,NITROGEN NH3-N DISS,DNR_STORET,CAS: 7664417 EPA WQX: 556 SRS: E153122 STORET_LEGACY: 608 ,1,0.116,MG/L,0.015,0.048,,,3,3,0.116,113133790,Wisconsin State Laboratory of Hygiene,412650002,10/24/2018 12:11,EPA 350.1,,143751,703032,161188765,1000800,LL10418,10/4/2018 10:15,10/4/2018 10:32,10/5/2018 10:32,12/11/2018 13:42,DEEP HOLE/INTEGRATED SAMPLE,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,Central Sands Lake Study,,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA KROMREY",SU,,CSLC,,,0-1.5M,CORRECTED
95,"CONDUCTIVITY, UMHOS/CM @ 25C",DNR_STORET,EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,101,uS/cm,10,10,,,3,0,101,113133790,Wisconsin State Laboratory of Hygiene,412650002,10/15/2018 10:44,"SM2510B,EPA150.1,SM2320B",,143085,703032,161188765,1000800,LL10418,10/4/2018 10:15,10/4/2018 10:32,10/5/2018 10:32,12/11/2018 13:42,DEEP HOLE/INTEGRATED SAMPLE,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,Central Sands Lake Study,,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA KROMREY",SU,,CSLC,,,0-1.5M,CORRECTED
403,PH LAB,DNR_STORET,EPA WQX: 1648 SRS: E1644285 STORET_LEGACY: 403 ,1,7.63,SU,,,,,3,2,7.63,113133790,Wisconsin State Laboratory of Hygiene,412650002,10/15/2018 10:44,"SM2510B,EPA150.1,SM2320B",,143085,703032,161188765,1000800,LL10418,10/4/2018 10:15,10/4/2018 10:32,10/5/2018 10:32,12/11/2018 13:42,DEEP HOLE/INTEGRATED SAMPLE,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,Central Sands Lake Study,,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA KROMREY",SU,,CSLC,,,0-1.5M,CORRECTED
410,ALKALINITY TOTAL CACO3,DNR_STORET,EPA WQX: 3125 SRS: E1640192 STORET_LEGACY: 410 ,1,46.8,MG/L,2.55,2.55,,,3,1,46.8,113133790,Wisconsin State Laboratory of Hygiene,412650002,10/15/2018 10:44,"SM2510B,EPA150.1,SM2320B",,143085,703032,161188765,1000800,LL10418,10/4/2018 10:15,10/4/2018 10:32,10/5/2018 10:32,12/11/2018 13:42,DEEP HOLE/INTEGRATED SAMPLE,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,Central Sands Lake Study,,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA KROMREY",SU,,CSLC,,,0-1.5M,CORRECTED
945,SULFATE TOTAL,DNR_STORET,CAS: 14808798 EPA WQX: 1827 SRS: E197301 STORET_LEGACY: 945 ,2,ND,MG/L,4.7,15,,,3,0,,113133790,Wisconsin State Laboratory of Hygiene,412650002,10/19/2018 10:32,EPA 375.2,,143436,703032,161188765,1000800,LL10418,10/4/2018 10:15,10/4/2018 10:32,10/5/2018 10:32,12/11/2018 13:42,DEEP HOLE/INTEGRATED SAMPLE,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,Central Sands Lake Study,,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA KROMREY",SU,,CSLC,,,0-1.5M,CORRECTED
600,NITROGEN TOTAL,DNR_STORET,CAS: 17778880 EPA WQX: 3122 SRS: E209544 STORET_LEGACY: 600 ,1,0.906,MG/L,0.075,0.25,,,3,3,0.906,113133790,Wisconsin State Laboratory of Hygiene,412650002,11/14/2018 12:54,EPA 353.2,,147314,703032,161188765,1000800,LL10418,10/4/2018 10:15,10/4/2018 10:32,10/5/2018 10:32,12/11/2018 13:42,DEEP HOLE/INTEGRATED SAMPLE,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,Central Sands Lake Study,,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA KROMREY",SU,,CSLC,,,0-1.5M,CORRECTED
99717,"CHLOROPHYLL A, FLUORESCENCE (WELSCHMAYER 1994)",DNR_STORET,CAS: 479618 EPA WQX: 2189 ,3,1.02,ug/L,0.52,1.74,,,3,2,1.02,113133790,Wisconsin State Laboratory of Hygiene,412650002,11/13/2018,EPA 445,Analyzed past the 28 days holding time.,145444,703032,161188765,1000800,LL10418,10/4/2018 10:15,10/4/2018 10:32,10/5/2018 10:32,12/11/2018 13:42,DEEP HOLE/INTEGRATED SAMPLE,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,Central Sands Lake Study,,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA KROMREY",SU,,CSLC,,,0-1.5M,CORRECTED
681,CARBON DISS ORGANIC,DNR_STORET,CAS: 7440440 EPA WQX: 2174 STORET_LEGACY: 681 ,1,8.31,ppm C,0.4,1.3,,,3,2,8.31,113133790,Wisconsin State Laboratory of Hygiene,412650002,10/8/2018 14:40,Standard Methods 5310B,,142586,703032,161188765,1000800,LL10418,10/4/2018 10:15,10/4/2018 10:32,10/5/2018 10:32,12/11/2018 13:42,DEEP HOLE/INTEGRATED SAMPLE,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,Central Sands Lake Study,,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA KROMREY",SU,,CSLC,,,0-1.5M,CORRECTED
955,"SILICA, DISSOLVED (MG/L AS SI02)",DNR_STORET,CAS: 7631869 EPA WQX: 1789 SRS: E151977 STORET_LEGACY: 955 ,1,0.995,MG/L,0.1,0.32,,,3,3,0.995,113133790,Wisconsin State Laboratory of Hygiene,412650002,10/10/2018 12:28,USGS I-2700-85,,142767,703032,161188765,1000800,LL10418,10/4/2018 10:15,10/4/2018 10:32,10/5/2018 10:32,12/11/2018 13:42,DEEP HOLE/INTEGRATED SAMPLE,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,Central Sands Lake Study,,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA KROMREY",SU,,CSLC,,,0-1.5M,CORRECTED
631,NITROGEN NO3+NO2 DISS (AS N),DNR_STORET,EPA WQX: 1415 SRS: E153122 SRS: E701177 STORET_LEGACY: 631 ,2,ND,MG/L,0.036,0.12,,,3,0,,113133790,Wisconsin State Laboratory of Hygiene,412650002,10/24/2018 12:11,EPA 353.2,,143751,703032,161188765,1000800,LL10418,10/4/2018 10:15,10/4/2018 10:32,10/5/2018 10:32,12/11/2018 13:42,DEEP HOLE/INTEGRATED SAMPLE,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,Central Sands Lake Study,,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA KROMREY",SU,,CSLC,,,0-1.5M,CORRECTED
665,PHOSPHORUS TOTAL ,DNR_STORET,CAS: 7723140 EPA WQX: 2962 SRS: E153049 STORET_LEGACY: 665 ,3,0.013,MG/L,0.005,0.016,,,3,4,0.013,113133790,Wisconsin State Laboratory of Hygiene,412650002,10/24/2018 9:48,EPA 365.1,,143728,703032,161188765,1000800,LL10418,10/4/2018 10:15,10/4/2018 10:32,10/5/2018 10:32,12/11/2018 13:42,DEEP HOLE/INTEGRATED SAMPLE,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,Central Sands Lake Study,,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA KROMREY",SU,,CSLC,,,0-1.5M,CORRECTED
1104,"ALUMINUM,TOTAL RECOVERABLE",DNR_STORET,CAS: 7429905 EPA WQX: 549 SRS: E149476 STORET_LEGACY: 1104 ,2,ND,ug/L,10,30,,,3,0,,113133790,Wisconsin State Laboratory of Hygiene,412650002,10/9/2018 9:19,EPA 200.7,,142624,703032,161188765,1000800,LL10418,10/4/2018 10:15,10/4/2018 10:32,10/5/2018 10:32,12/11/2018 13:42,DEEP HOLE/INTEGRATED SAMPLE,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,Central Sands Lake Study,,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA KROMREY",SU,,CSLC,,,0-1.5M,CORRECTED
918,CALCIUM TOTAL RECOVERABLE,DNR_STORET,CAS: 7440702 EPA WQX: 727 SRS: E150268 STORET_LEGACY: 918 ,1,10.1,MG/L,0.1,0.3,,,3,1,10.1,113133790,Wisconsin State Laboratory of Hygiene,412650002,10/9/2018 9:19,EPA 200.7,,142624,703032,161188765,1000800,LL10418,10/4/2018 10:15,10/4/2018 10:32,10/5/2018 10:32,12/11/2018 13:42,DEEP HOLE/INTEGRATED SAMPLE,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,Central Sands Lake Study,,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA KROMREY",SU,,CSLC,,,0-1.5M,CORRECTED
921,MAGNESIUM TOTAL RECOVERABLE,DNR_STORET,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,5.59,MG/L,0.1,0.3,,,3,2,5.59,113133790,Wisconsin State Laboratory of Hygiene,412650002,10/9/2018 9:19,EPA 200.7,,142624,703032,161188765,1000800,LL10418,10/4/2018 10:15,10/4/2018 10:32,10/5/2018 10:32,12/11/2018 13:42,DEEP HOLE/INTEGRATED SAMPLE,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,Central Sands Lake Study,,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA KROMREY",SU,,CSLC,,,0-1.5M,CORRECTED
899,HARDNESS TOTAL RECOVERABLE CALCULATION,DNR_STORET,EPA WQX: 1097 SRS: E1643592 STORET_LEGACY: 899 ,1,48.3,MG/L,0.66,2,,,3,1,48.3,113133790,Wisconsin State Laboratory of Hygiene,412650002,10/9/2018 9:19,EPA 200.7,,142624,703032,161188765,1000800,LL10418,10/4/2018 10:15,10/4/2018 10:32,10/5/2018 10:32,12/11/2018 13:42,DEEP HOLE/INTEGRATED SAMPLE,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,Central Sands Lake Study,,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA KROMREY",SU,,CSLC,,,0-1.5M,CORRECTED
50245,POTASSIUM TOTAL RECOVERABLE,DNR_STORET,CAS: 7440097 EPA WQX: 1709 SRS: E149740 STORET_LEGACY: 50245 ,1,0.512,MG/L,0.1,0.3,,,3,3,0.512,113133790,Wisconsin State Laboratory of Hygiene,412650002,10/9/2018 9:19,EPA 200.7,,142624,703032,161188765,1000800,LL10418,10/4/2018 10:15,10/4/2018 10:32,10/5/2018 10:32,12/11/2018 13:42,DEEP HOLE/INTEGRATED SAMPLE,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,Central Sands Lake Study,,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA KROMREY",SU,,CSLC,,,0-1.5M,CORRECTED
923,SODIUM TOTAL RECOVERABLE,DNR_STORET,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,0.587,MG/L,0.1,0.3,,,3,3,0.587,113133790,Wisconsin State Laboratory of Hygiene,412650002,10/9/2018 9:19,EPA 200.7,,142624,703032,161188765,1000800,LL10418,10/4/2018 10:15,10/4/2018 10:32,10/5/2018 10:32,12/11/2018 13:42,DEEP HOLE/INTEGRATED SAMPLE,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,Central Sands Lake Study,,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA KROMREY",SU,,CSLC,,,0-1.5M,CORRECTED
600,NITROGEN TOTAL,DNR_STORET,CAS: 17778880 EPA WQX: 3122 SRS: E209544 STORET_LEGACY: 600 ,1,0.635,MG/L,0.075,0.25,,,3,3,0.635,113133790,Wisconsin State Laboratory of Hygiene,412650003,11/14/2018 12:56,EPA 353.2,,147314,10050786,161188649,1012500,PFL10418,10/4/2018 10:01,10/4/2018 10:35,10/5/2018 10:32,12/11/2018 13:42,DEEP HOLE/INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,Central Sands Lake Study,,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA KROMREY",SU,,CSLS,,,0-6F,CORRECTED
665,PHOSPHORUS TOTAL ,DNR_STORET,CAS: 7723140 EPA WQX: 2962 SRS: E153049 STORET_LEGACY: 665 ,3,0.00527,MG/L,0.005,0.016,,,3,5,0.00527,113133790,Wisconsin State Laboratory of Hygiene,412650003,10/24/2018 9:50,EPA 365.1,,143728,10050786,161188649,1012500,PFL10418,10/4/2018 10:01,10/4/2018 10:35,10/5/2018 10:32,12/11/2018 13:42,DEEP HOLE/INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,Central Sands Lake Study,,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA KROMREY",SU,,CSLS,,,0-6F,CORRECTED
1104,"ALUMINUM,TOTAL RECOVERABLE",DNR_STORET,CAS: 7429905 EPA WQX: 549 SRS: E149476 STORET_LEGACY: 1104 ,2,ND,ug/L,10,30,,,3,0,,113133790,Wisconsin State Laboratory of Hygiene,412650003,10/9/2018 9:32,EPA 200.7,,142624,10050786,161188649,1012500,PFL10418,10/4/2018 10:01,10/4/2018 10:35,10/5/2018 10:32,12/11/2018 13:42,DEEP HOLE/INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,Central Sands Lake Study,,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA KROMREY",SU,,CSLS,,,0-6F,CORRECTED
918,CALCIUM TOTAL RECOVERABLE,DNR_STORET,CAS: 7440702 EPA WQX: 727 SRS: E150268 STORET_LEGACY: 918 ,1,37.4,MG/L,0.1,0.3,,,3,1,37.4,113133790,Wisconsin State Laboratory of Hygiene,412650003,10/9/2018 9:32,EPA 200.7,,142624,10050786,161188649,1012500,PFL10418,10/4/2018 10:01,10/4/2018 10:35,10/5/2018 10:32,12/11/2018 13:42,DEEP HOLE/INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,Central Sands Lake Study,,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA KROMREY",SU,,CSLS,,,0-6F,CORRECTED
921,MAGNESIUM TOTAL RECOVERABLE,DNR_STORET,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,16.4,MG/L,0.1,0.3,,,3,1,16.4,113133790,Wisconsin State Laboratory of Hygiene,412650003,10/9/2018 9:32,EPA 200.7,,142624,10050786,161188649,1012500,PFL10418,10/4/2018 10:01,10/4/2018 10:35,10/5/2018 10:32,12/11/2018 13:42,DEEP HOLE/INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,Central Sands Lake Study,,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA KROMREY",SU,,CSLS,,,0-6F,CORRECTED
899,HARDNESS TOTAL RECOVERABLE CALCULATION,DNR_STORET,EPA WQX: 1097 SRS: E1643592 STORET_LEGACY: 899 ,1,161,MG/L,0.66,2,,,3,0,161,113133790,Wisconsin State Laboratory of Hygiene,412650003,10/9/2018 9:32,EPA 200.7,,142624,10050786,161188649,1012500,PFL10418,10/4/2018 10:01,10/4/2018 10:35,10/5/2018 10:32,12/11/2018 13:42,DEEP HOLE/INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,Central Sands Lake Study,,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA KROMREY",SU,,CSLS,,,0-6F,CORRECTED
