Sample/Labslip ID,Sample Status,Primary Lab,Sample Collected (Start) Date,Primary Lab Id,Id #,Site Description,Id Point #,Field #,Waterbody ID #,Start Date/Time,End Date/Time,Date Received by Lab,Date Reported by Lab,Account #,Account Description,Program Code,Region,County,County Name,District,Sample Description,Sample Location,Report to Name,Report to Address,"Report to City, State, Zip",Sample Collector,Sample Source,Sample Reason,Project Code,Enforcement Code,Sample Depth,Type of Sample (QC),Check Date,File Batch Seq #,Sample Comment,Processed Batch Seq #,Creation Date,Creation User Id,Last Update Date,Last Update User Id,DNR Parameter Code,DNR Parameter Description,Analyte Code,Result Type,Result value,Result Amt,Units,LOD,LOQ,Lower Reporting Limit,Upper Reporting Limit,Decimal Places,Sig Figs,Lab Comment,NR140 Enforcement Standard,NR140 Preventive Action Limit,Analysis,Result Comment,Analysis ID,Creation Date,Creation User Id,Last Update Date,Last Update User Id
455464003,COMPLETE,Wisconsin State Laboratory of Hygiene,7/3/2019,113133790,10050786,,199307865,PLAIN070319,1012500,7/3/2019 10:00,7/3/2019 10:00,7/3/2019 15:12,7/26/2019 14:00,WQ030,Central Sands Lake Study,,4,70,Waushara,,DEEP HOLE/ INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,HEINC,,,JUSTIN CHENEVERT,SU,,CSLS,,0-2 M,1,,1201981,"Analyzed past the 14 days holding time: Method SM2510B,EPA150.1,SM2320B analyzed on 07/19/19 1309",353969,7/26/2019 14:44,LDES_DBL1,7/26/2019 14:44,LDES_DBL1,410,ALKALINITY TOTAL CACO3,CPA-TR~ALK,1,147,147,MG/L,20,20,,,0,3,Analyzed past the 14 days holding time., , ,COMMENTS,,10956620,7/26/2019 14:44,LDES_DBL1,7/26/2019 14:44,LDES_DBL1
415205001,COMPLETE,Wisconsin State Laboratory of Hygiene,10/17/2018,113133790,703057,,161996182,PLEAS 101718,106900,10/17/2018 12:39,10/17/2018 12:56,10/18/2018 11:17,11/2/2018 14:40,WQ030,Central Sands Lake Study,FH,4,70,Waushara,,DEEP HOLE / INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY, ANDR",SU,,CSLS,,0-6F,1,,1027604,,326759,11/2/2018 15:44,LDES_DBL1,11/2/2018 15:44,LDES_DBL1,95,"CONDUCTIVITY, UMHOS/CM @ 25C",CPA-TR~COND,1,278,278,uS/cm,10,10,,,0,3,, , ,COMMENTS,,10663830,11/2/2018 15:44,LDES_DBL1,11/2/2018 15:44,LDES_DBL1
415205001,COMPLETE,Wisconsin State Laboratory of Hygiene,10/17/2018,113133790,703057,,161996182,PLEAS 101718,106900,10/17/2018 12:39,10/17/2018 12:56,10/18/2018 11:17,11/2/2018 14:40,WQ030,Central Sands Lake Study,FH,4,70,Waushara,,DEEP HOLE / INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY, ANDR",SU,,CSLS,,0-6F,1,,1027604,,326759,11/2/2018 15:44,LDES_DBL1,11/2/2018 15:44,LDES_DBL1,410,ALKALINITY TOTAL CACO3,CPA-TR~ALK,1,133,133,MG/L,2.55,2.55,,,0,3,, , ,COMMENTS,,10663830,11/2/2018 15:44,LDES_DBL1,11/2/2018 15:44,LDES_DBL1
415205003,COMPLETE,Wisconsin State Laboratory of Hygiene,10/17/2018,113133790,703057,,169172974,PLEAS DUP 101718,106900,10/17/2018 12:39,10/17/2018 12:56,10/18/2018 11:17,11/2/2018 14:40,WQ030,Central Sands Lake Study,FH,4,70,Waushara,,DEEP HOLE/ INTEGRATED SAMPLER DUPLICATE,PLEASANT LAKE-DEEP HOLE,HEINC,,,"MICHAELA A KROMREY, JUSTIN M CHENEVERT",SU,,CSLS,,0-6F,5,,1027604,,326759,11/2/2018 15:44,LDES_DBL1,11/2/2018 15:44,LDES_DBL1,410,ALKALINITY TOTAL CACO3,CPA-TR~ALK,1,132,132,MG/L,2.55,2.55,,,0,3,, , ,COMMENTS,,10663833,11/2/2018 15:44,LDES_DBL1,11/2/2018 15:44,LDES_DBL1
400183002,CORRECTED,Wisconsin State Laboratory of Hygiene,8/7/2018,113133790,703032,,164930252,LONG080718DUP,1000800,8/7/2018 12:13,8/7/2018 12:13,8/10/2018 13:13,1/11/2019 10:00,WQ030,Central Sands Lake Study,,4,70,Waushara,,DEEP HOLE/INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY",SU,,CSLS,,0-1.5M,5,,1081704,REREPORTED TO ADD QC FLAG,333941,1/11/2019 10:44,LDES_DBL1,1/11/2019 10:44,LDES_DBL1,899,HARDNESS TOTAL RECOVERABLE CALCULATION,TRICP~000-01-5,1,48.3,48.3,MG/L,0.66,2,,,1,3,, , ,COMMENTS,,10744629,1/11/2019 10:44,LDES_DBL1,1/11/2019 10:44,LDES_DBL1
405789001,CORRECTED,Wisconsin State Laboratory of Hygiene,9/6/2018,113133790,703057,,162004087,PLS090618,106900,9/6/2018 16:13,9/6/2018 16:23,9/7/2018 11:51,10/9/2018 8:41,WQ030,Central Sands Lake Study,FH,4,70,Waushara,,PLEASANT LAKE DEEP HOLE INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY, ANDR",SU,,CSLS,,0-6F,1,,1081704,,333941,1/11/2019 10:44,LDES_DBL1,1/11/2019 10:44,LDES_DBL1,95,"CONDUCTIVITY, UMHOS/CM @ 25C",CPA-TR~COND,1,263,263,uS/cm,10,10,,,0,3,, , ,COMMENTS,,10744638,1/11/2019 10:44,LDES_DBL1,1/11/2019 10:44,LDES_DBL1
405789004,CORRECTED,Wisconsin State Laboratory of Hygiene,9/6/2018,113133790,10050786,,165821335,PFLBLANK090618,1012500,9/6/2018 11:15,9/6/2018 11:37,9/7/2018 11:51,1/11/2019 10:00,WQ030,Central Sands Lake Study,,4,70,Waushara,,PLAINFIELD LAKE DEEP HOLE BLANK INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY, ANDR",SU,,CSLS,,0-1.5M,3,,1081704,REREPORTED TO ADD QC FLAG,333941,1/11/2019 10:44,LDES_DBL1,1/11/2019 10:44,LDES_DBL1,95,"CONDUCTIVITY, UMHOS/CM @ 25C",CPA-TR~COND,2,ND,,uS/cm,10,10,,,0,3,, , ,COMMENTS,,10744649,1/11/2019 10:44,LDES_DBL1,1/11/2019 10:44,LDES_DBL1
405789004,CORRECTED,Wisconsin State Laboratory of Hygiene,9/6/2018,113133790,10050786,,165821335,PFLBLANK090618,1012500,9/6/2018 11:15,9/6/2018 11:37,9/7/2018 11:51,1/11/2019 10:00,WQ030,Central Sands Lake Study,,4,70,Waushara,,PLAINFIELD LAKE DEEP HOLE BLANK INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY, ANDR",SU,,CSLS,,0-1.5M,3,,1081704,REREPORTED TO ADD QC FLAG,333941,1/11/2019 10:44,LDES_DBL1,1/11/2019 10:44,LDES_DBL1,899,HARDNESS TOTAL RECOVERABLE CALCULATION,TRICP~000-01-5,2,ND,,MG/L,0.66,2,,,0,3,, , ,COMMENTS,,10744650,1/11/2019 10:44,LDES_DBL1,1/11/2019 10:44,LDES_DBL1
424393009,COMPLETE,Wisconsin State Laboratory of Hygiene,12/13/2018,113133790,10051667,,169205563,PFL07 121318,,12/13/2018 9:43,12/13/2018 9:48,12/14/2018 11:33,1/22/2019 13:01,WQ030,Central Sands Lake Study,,4,70,Waushara,,MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL07 MONITORING WELL,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY, JUS",MW,,CSLS,,14F,1,,1091774,,335091,1/22/2019 13:44,LDES_DBL1,1/22/2019 13:44,LDES_DBL1,665,PHOSPHORUS TOTAL ,LACH-TPL~7723-14-0,1,0.0624,0.0624,MG/L,0.005,0.016,,,4,3,, , ,COMMENTS,,10754115,1/22/2019 13:44,LDES_DBL1,1/22/2019 13:44,LDES_DBL1
424393010,COMPLETE,Wisconsin State Laboratory of Hygiene,12/13/2018,113133790,10051668,,169205535,LL02 121318,,12/13/2018 13:29,12/13/2018 13:34,12/14/2018 11:33,1/22/2019 13:01,WQ030,Central Sands Lake Study,,4,70,Waushara,,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL02 MONITORING WELL,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY, JUS",MW,,CSLS,,18F,1,,1091774,,335091,1/22/2019 13:44,LDES_DBL1,1/22/2019 13:44,LDES_DBL1,410,ALKALINITY TOTAL CACO3,CPA-TR~ALK,1,147,147,MG/L,20,20,,,0,3,, , ,COMMENTS,,10754121,1/22/2019 13:44,LDES_DBL1,1/22/2019 13:44,LDES_DBL1
424393010,COMPLETE,Wisconsin State Laboratory of Hygiene,12/13/2018,113133790,10051668,,169205535,LL02 121318,,12/13/2018 13:29,12/13/2018 13:34,12/14/2018 11:33,1/22/2019 13:01,WQ030,Central Sands Lake Study,,4,70,Waushara,,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL02 MONITORING WELL,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY, JUS",MW,,CSLS,,18F,1,,1091774,,335091,1/22/2019 13:44,LDES_DBL1,1/22/2019 13:44,LDES_DBL1,955,"SILICA, DISSOLVED (MG/L AS SI02)",LACH-SILD~99439-28-8,1,7.24,7.24,MG/L,0.1,0.32,,,2,3,, , ,COMMENTS,,10754122,1/22/2019 13:44,LDES_DBL1,1/22/2019 13:44,LDES_DBL1
424393013,COMPLETE,Wisconsin State Laboratory of Hygiene,12/13/2018,113133790,10051671,,169205547,LL07 121318,,12/13/2018 14:05,12/13/2018 14:11,12/14/2018 11:33,1/22/2019 13:01,WQ030,Central Sands Lake Study,,4,70,Waushara,,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL07 MONITORING WELL,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY, JUS",MW,,CSLS,,28.7F,1,,1091774,,335091,1/22/2019 13:44,LDES_DBL1,1/22/2019 13:44,LDES_DBL1,1123,"MANGANESE, TOTAL RECOVERABLE",TRICP~7439-96-5,1,8.33,8.33,ug/L,1,3,,,2,3,,300 UG/L,50 UG/L,COMMENTS,,10754151,1/22/2019 13:44,LDES_DBL1,1/22/2019 13:44,LDES_DBL1
445102002,COMPLETE,Wisconsin State Laboratory of Hygiene,5/9/2019,113133790,703057,,161996174,PLESNT 050919,106900,5/9/2019 12:18,5/9/2019 12:32,5/9/2019 15:44,5/20/2019 16:40,WQ030,Central Sands Lake Study,FH,4,70,Waushara,,DEEP HOLE/INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,HEINC,,,"CATHERINE HEIN, MICHAELA KROMREY, ANDR",SU,,CSLS,,0-6F,1,,1197118,,347088,5/20/2019 17:14,LDES_DBL1,5/20/2019 17:14,LDES_DBL1,403,PH LAB,CPA-TR~pH,1,8.47,8.47,SU,,,,,2,3,, , ,COMMENTS,,10876972,5/20/2019 17:14,LDES_DBL1,5/20/2019 17:14,LDES_DBL1
433206002,COMPLETE,Wisconsin State Laboratory of Hygiene,2/27/2019,113133790,703057,,,PLEAS 022719,106900,2/27/2019 9:34,2/27/2019 9:51,2/28/2019 12:18,4/16/2019 9:40,WQ030,Central Sands Lake Study,FH,4,70,Waushara,,DEEP HOLE- INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY, JUS",SU,,CSLS,,0-2M,1,,1194610,,343522,4/16/2019 10:44,LDES_DBL1,4/16/2019 10:44,LDES_DBL1,899,HARDNESS TOTAL RECOVERABLE CALCULATION,TRICP~000-01-5,1,160,160,MG/L,0.66,2,,,0,3,, , ,COMMENTS,,10842017,4/16/2019 10:44,LDES_DBL1,4/16/2019 10:44,LDES_DBL1
433206002,COMPLETE,Wisconsin State Laboratory of Hygiene,2/27/2019,113133790,703057,,,PLEAS 022719,106900,2/27/2019 9:34,2/27/2019 9:51,2/28/2019 12:18,4/16/2019 9:40,WQ030,Central Sands Lake Study,FH,4,70,Waushara,,DEEP HOLE- INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY, JUS",SU,,CSLS,,0-2M,1,,1194610,,343522,4/16/2019 10:44,LDES_DBL1,4/16/2019 10:44,LDES_DBL1,631,NITROGEN NO3+NO2 DISS (AS N),LACH-NOXD~14797-55-8NOX,1,0.221,0.221,MG/L,0.036,0.12,,,3,3,,10 MG/L,2 MG/L,COMMENTS,,10842022,4/16/2019 10:44,LDES_DBL1,4/16/2019 10:44,LDES_DBL1
412650001,CORRECTED,Wisconsin State Laboratory of Hygiene,10/4/2018,113133790,703057,,161188618,PSNT10418,106900,10/4/2018 12:13,10/4/2018 12:26,10/5/2018 10:32,12/11/2018 13:42,WQ030,Central Sands Lake Study,FH,4,70,Waushara,,DEEP HOLE/INTEGRATED SAMPLE,PLEASANT LAKE-DEEP HOLE,HEINC,,,"CATHERINE L HEIN, MICHAELA KROMREY",SU,,CSLS,,0-6F,1,,1056151,Analyzed past the 28 days holding time: Method EPA 445 analyzed on 11/13/18 0000,330772,12/11/2018 14:45,LDES_DBL1,12/11/2018 14:45,LDES_DBL1,608,NITROGEN NH3-N DISS,LACH-NH3D~7664-41-7,1,0.236,0.236,MG/L,0.015,0.048,,,3,3,, , ,COMMENTS,,10716531,12/11/2018 14:45,LDES_DBL1,12/11/2018 14:45,LDES_DBL1
412650003,CORRECTED,Wisconsin State Laboratory of Hygiene,10/4/2018,113133790,10050786,,161188649,PFL10418,1012500,10/4/2018 10:01,10/4/2018 10:35,10/5/2018 10:32,12/11/2018 13:42,WQ030,Central Sands Lake Study,,4,70,Waushara,,DEEP HOLE/INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,HEINC,,,"CATHERINE L HEIN, MICHAELA KROMREY",SU,,CSLS,,0-6F,1,,1056151,Analyzed past the 28 days holding time: Method EPA 445 analyzed on 11/13/18 0000,330772,12/11/2018 14:45,LDES_DBL1,12/11/2018 14:45,LDES_DBL1,681,CARBON DISS ORGANIC,DOC-W~C-013,1,6.24,6.24,ppm C,0.4,1.3,,,2,3,, , ,COMMENTS,Sample was acidified with phosphoric acid in the laboratory. | Sample filtered in lab for DOC analysis.,10716558,12/11/2018 14:45,LDES_DBL1,12/11/2018 14:45,LDES_DBL1
412650003,CORRECTED,Wisconsin State Laboratory of Hygiene,10/4/2018,113133790,10050786,,161188649,PFL10418,1012500,10/4/2018 10:01,10/4/2018 10:35,10/5/2018 10:32,12/11/2018 13:42,WQ030,Central Sands Lake Study,,4,70,Waushara,,DEEP HOLE/INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,HEINC,,,"CATHERINE L HEIN, MICHAELA KROMREY",SU,,CSLS,,0-6F,1,,1056151,Analyzed past the 28 days holding time: Method EPA 445 analyzed on 11/13/18 0000,330772,12/11/2018 14:45,LDES_DBL1,12/11/2018 14:45,LDES_DBL1,955,"SILICA, DISSOLVED (MG/L AS SI02)",LACH-SILD~99439-28-8,1,7.58,7.58,MG/L,0.1,0.32,,,2,3,, , ,COMMENTS,,10716559,12/11/2018 14:45,LDES_DBL1,12/11/2018 14:45,LDES_DBL1
442376001,COMPLETE,Wisconsin State Laboratory of Hygiene,4/23/2019,113133790,10051669,,192771508,LL03 042319,,4/23/2019 13:11,4/23/2019 13:15,4/25/2019 12:11,5/13/2019 14:40,WQ030,Central Sands Lake Study,,4,70,Waushara,,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL03 MONITORING WELL,HEINC,,,"MICHAELA A KROMREY, JUSTIN M CHENEVERT",MW,,CSLS,,22.75F,1,,1196529,,346350,5/13/2019 15:44,LDES_DBL1,5/13/2019 15:44,LDES_DBL1,918,CALCIUM TOTAL RECOVERABLE,TRICP~7440-70-2,1,57.9,57.9,MG/L,0.1,0.3,,,1,3,, , ,COMMENTS,,10867915,5/13/2019 15:44,LDES_DBL1,5/13/2019 15:44,LDES_DBL1
442376001,COMPLETE,Wisconsin State Laboratory of Hygiene,4/23/2019,113133790,10051669,,192771508,LL03 042319,,4/23/2019 13:11,4/23/2019 13:15,4/25/2019 12:11,5/13/2019 14:40,WQ030,Central Sands Lake Study,,4,70,Waushara,,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL03 MONITORING WELL,HEINC,,,"MICHAELA A KROMREY, JUSTIN M CHENEVERT",MW,,CSLS,,22.75F,1,,1196529,,346350,5/13/2019 15:44,LDES_DBL1,5/13/2019 15:44,LDES_DBL1,1123,"MANGANESE, TOTAL RECOVERABLE",TRICP~7439-96-5,3,2.88,2.88,ug/L,1,3,,,2,3,,300 UG/L,50 UG/L,COMMENTS,,10867915,5/13/2019 15:44,LDES_DBL1,5/13/2019 15:44,LDES_DBL1
442376003,COMPLETE,Wisconsin State Laboratory of Hygiene,4/23/2019,113133790,10051671,,192771516,LL07 042319,,4/23/2019 13:49,4/23/2019 13:54,4/25/2019 12:11,5/13/2019 14:40,WQ030,Central Sands Lake Study,,4,70,Waushara,,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL07 MONITORING WELL,HEINC,,,"MICHAELA A KROMREY, JUSTIN M CHENEVERT",MW,,CSLS,,27.5F,1,,1196529,,346350,5/13/2019 15:44,LDES_DBL1,5/13/2019 15:44,LDES_DBL1,403,PH LAB,CPA-TR~pH,1,7.87,7.87,SU,,,,,2,3,, , ,COMMENTS,,10867936,5/13/2019 15:44,LDES_DBL1,5/13/2019 15:44,LDES_DBL1
442376006,COMPLETE,Wisconsin State Laboratory of Hygiene,4/23/2019,113133790,10051664,,192771528,PFL03 042319,,4/23/2019 11:05,4/23/2019 11:09,4/25/2019 12:11,5/13/2019 14:40,WQ030,Central Sands Lake Study,,4,70,Waushara,,MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL03 MONITORING WELL,HEINC,,,"MICHAELA A KROMREY, JUSTIN M CHENEVERT",MW,,CSLS,,34.7F,1,,1196529,,346350,5/13/2019 15:44,LDES_DBL1,5/13/2019 15:44,LDES_DBL1,410,ALKALINITY TOTAL CACO3,CPA-TR~ALK,1,319,319,MG/L,20,20,,,0,3,, , ,COMMENTS,,10867954,5/13/2019 15:44,LDES_DBL1,5/13/2019 15:44,LDES_DBL1
442376006,COMPLETE,Wisconsin State Laboratory of Hygiene,4/23/2019,113133790,10051664,,192771528,PFL03 042319,,4/23/2019 11:05,4/23/2019 11:09,4/25/2019 12:11,5/13/2019 14:40,WQ030,Central Sands Lake Study,,4,70,Waushara,,MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL03 MONITORING WELL,HEINC,,,"MICHAELA A KROMREY, JUSTIN M CHENEVERT",MW,,CSLS,,34.7F,1,,1196529,,346350,5/13/2019 15:44,LDES_DBL1,5/13/2019 15:44,LDES_DBL1,665,PHOSPHORUS TOTAL ,LACH-TPL~7723-14-0,1,0.0319,0.0319,MG/L,0.008,0.027,,,4,3,, , ,COMMENTS,,10867958,5/13/2019 15:44,LDES_DBL1,5/13/2019 15:44,LDES_DBL1
442376007,COMPLETE,Wisconsin State Laboratory of Hygiene,4/23/2019,113133790,10052284,,192771532,PFL05 042319,,4/23/2019 10:30,4/23/2019 10:34,4/25/2019 12:11,5/13/2019 14:40,WQ030,Central Sands Lake Study,,4,70,Waushara,,MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL05 MONITORING WELL,HEINC,,,"MICHAELA A KROMREY, JUSTIN M CHENEVERT",MW,,CSLS,,24.4F,1,,1196529,,346350,5/13/2019 15:44,LDES_DBL1,5/13/2019 15:44,LDES_DBL1,631,NITROGEN NO3+NO2 DISS (AS N),LACH-NOXD~14797-55-8NOX,3,0.0558,0.0558,MG/L,0.036,0.12,,,4,3,,10 MG/L,2 MG/L,COMMENTS,,10867963,5/13/2019 15:44,LDES_DBL1,5/13/2019 15:44,LDES_DBL1
442376007,COMPLETE,Wisconsin State Laboratory of Hygiene,4/23/2019,113133790,10052284,,192771532,PFL05 042319,,4/23/2019 10:30,4/23/2019 10:34,4/25/2019 12:11,5/13/2019 14:40,WQ030,Central Sands Lake Study,,4,70,Waushara,,MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL05 MONITORING WELL,HEINC,,,"MICHAELA A KROMREY, JUSTIN M CHENEVERT",MW,,CSLS,,24.4F,1,,1196529,,346350,5/13/2019 15:44,LDES_DBL1,5/13/2019 15:44,LDES_DBL1,980,IRON TOTAL RECOVERABLE,TRICP~7439-89-6,2,ND,,MG/L,0.1,0.3,,,0,3,,.3 MG/L,.15 MG/L,COMMENTS,,10867966,5/13/2019 15:44,LDES_DBL1,5/13/2019 15:44,LDES_DBL1
442376007,COMPLETE,Wisconsin State Laboratory of Hygiene,4/23/2019,113133790,10052284,,192771532,PFL05 042319,,4/23/2019 10:30,4/23/2019 10:34,4/25/2019 12:11,5/13/2019 14:40,WQ030,Central Sands Lake Study,,4,70,Waushara,,MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL05 MONITORING WELL,HEINC,,,"MICHAELA A KROMREY, JUSTIN M CHENEVERT",MW,,CSLS,,24.4F,1,,1196529,,346350,5/13/2019 15:44,LDES_DBL1,5/13/2019 15:44,LDES_DBL1,1123,"MANGANESE, TOTAL RECOVERABLE",TRICP~7439-96-5,2,ND,,ug/L,1,3,,,0,3,,300 UG/L,50 UG/L,COMMENTS,,10867966,5/13/2019 15:44,LDES_DBL1,5/13/2019 15:44,LDES_DBL1
442376008,COMPLETE,Wisconsin State Laboratory of Hygiene,4/23/2019,113133790,10052286,,192771536,PFL09 042319,,4/23/2019 11:38,4/23/2019 11:42,4/25/2019 12:11,5/13/2019 14:40,WQ030,Central Sands Lake Study,,4,70,Waushara,,MID-SCREEN OF WELL / WATERRA PUMP,PFL09 MONITORING WELL,HEINC,,,"MICHAELA A KROMREY, JUSTIN M CHENEVERT",MW,,CSLS,,40.8F,1,,1196529,,346350,5/13/2019 15:44,LDES_DBL1,5/13/2019 15:44,LDES_DBL1,95,"CONDUCTIVITY, UMHOS/CM @ 25C",CPA-TR~COND,1,728,728,uS/cm,10,10,,,0,3,, , ,COMMENTS,,10867973,5/13/2019 15:44,LDES_DBL1,5/13/2019 15:44,LDES_DBL1
442376008,COMPLETE,Wisconsin State Laboratory of Hygiene,4/23/2019,113133790,10052286,,192771536,PFL09 042319,,4/23/2019 11:38,4/23/2019 11:42,4/25/2019 12:11,5/13/2019 14:40,WQ030,Central Sands Lake Study,,4,70,Waushara,,MID-SCREEN OF WELL / WATERRA PUMP,PFL09 MONITORING WELL,HEINC,,,"MICHAELA A KROMREY, JUSTIN M CHENEVERT",MW,,CSLS,,40.8F,1,,1196529,,346350,5/13/2019 15:44,LDES_DBL1,5/13/2019 15:44,LDES_DBL1,899,HARDNESS TOTAL RECOVERABLE CALCULATION,TRICP~000-01-5,1,1290,1290,MG/L,13.2,40,,,0,3,, , ,COMMENTS,,10867974,5/13/2019 15:44,LDES_DBL1,5/13/2019 15:44,LDES_DBL1
442376008,COMPLETE,Wisconsin State Laboratory of Hygiene,4/23/2019,113133790,10052286,,192771536,PFL09 042319,,4/23/2019 11:38,4/23/2019 11:42,4/25/2019 12:11,5/13/2019 14:40,WQ030,Central Sands Lake Study,,4,70,Waushara,,MID-SCREEN OF WELL / WATERRA PUMP,PFL09 MONITORING WELL,HEINC,,,"MICHAELA A KROMREY, JUSTIN M CHENEVERT",MW,,CSLS,,40.8F,1,,1196529,,346350,5/13/2019 15:44,LDES_DBL1,5/13/2019 15:44,LDES_DBL1,50245,POTASSIUM TOTAL RECOVERABLE,TRICP~7440-09-7,1,7.17,7.17,MG/L,0.2,0.6,,,2,3,, , ,COMMENTS,,10867975,5/13/2019 15:44,LDES_DBL1,5/13/2019 15:44,LDES_DBL1
442376009,COMPLETE,Wisconsin State Laboratory of Hygiene,4/24/2019,113133790,10051672,,192771540,PSNT01 042419,,4/24/2019 10:54,4/24/2019 10:59,4/25/2019 12:11,5/13/2019 14:40,WQ030,Central Sands Lake Study,,4,70,Waushara,,MID-SCREEN OF WELL / PERISTALTIC PUMP,PSNT01 MONITORING WELL,HEINC,,,"MICHAELA A KROMREY, JUSTIN M CHENEVERT",MW,,CSLS,,22.42F,1,,1196529,,346350,5/13/2019 15:44,LDES_DBL1,5/13/2019 15:44,LDES_DBL1,631,NITROGEN NO3+NO2 DISS (AS N),LACH-NOXD~14797-55-8NOX,1,0.517,0.517,MG/L,0.036,0.12,,,3,3,,10 MG/L,2 MG/L,COMMENTS,,10867982,5/13/2019 15:44,LDES_DBL1,5/13/2019 15:44,LDES_DBL1
453036003,COMPLETE,Wisconsin State Laboratory of Hygiene,6/19/2019,113133790,10052290,,197258933,PSNT05 061919,,6/19/2019 14:56,6/19/2019 15:01,6/20/2019 14:12,8/1/2019 10:21,WQ030,Central Sands Lake Study,,4,70,Waushara,,MID-SCREEN OF WELL/ WATERRA PUMP,PSNT05 MONITORING WELL,HEINC,,,"ABIGAIL E. ERNST, MICHAELA A. KROMREY",MW,,CSLS,,50 F,1,,1202358,Analyzed past the 28 days holding time: Method EPA 300.0 analyzed on 07/18/19 1309,354568,8/1/2019 11:14,LDES_DBL1,8/1/2019 11:14,LDES_DBL1,665,PHOSPHORUS TOTAL ,LACH-TPL~7723-14-0,1,1.5,1.5,MG/L,0.016,0.054,,,2,3,, , ,COMMENTS,,10961938,8/1/2019 11:14,LDES_DBL1,8/1/2019 11:14,LDES_DBL1
453036003,COMPLETE,Wisconsin State Laboratory of Hygiene,6/19/2019,113133790,10052290,,197258933,PSNT05 061919,,6/19/2019 14:56,6/19/2019 15:01,6/20/2019 14:12,8/1/2019 10:21,WQ030,Central Sands Lake Study,,4,70,Waushara,,MID-SCREEN OF WELL/ WATERRA PUMP,PSNT05 MONITORING WELL,HEINC,,,"ABIGAIL E. ERNST, MICHAELA A. KROMREY",MW,,CSLS,,50 F,1,,1202358,Analyzed past the 28 days holding time: Method EPA 300.0 analyzed on 07/18/19 1309,354568,8/1/2019 11:14,LDES_DBL1,8/1/2019 11:14,LDES_DBL1,410,ALKALINITY TOTAL CACO3,CPA-TR~ALK,1,114,114,MG/L,20,20,,,0,3,, , ,COMMENTS,,10961943,8/1/2019 11:14,LDES_DBL1,8/1/2019 11:14,LDES_DBL1
453036004,COMPLETE,Wisconsin State Laboratory of Hygiene,6/19/2019,113133790,10051676,,197258937,PSNT16 061919,,6/19/2019 14:07,6/19/2019 14:12,6/20/2019 14:12,8/1/2019 10:21,WQ030,Central Sands Lake Study,,4,70,Waushara,,MID-SCREEN OF WELL/ PERISTALTIC PUMP,PSNT16 MONITORING WELL,HEINC,,,"ABIGAIL E ERNST, MICHAELA A. KROMREY",MW,,CSLS,,31 F,1,,1202358,Analyzed past the 28 days holding time: Method EPA 300.0 analyzed on 07/18/19 1331,354568,8/1/2019 11:14,LDES_DBL1,8/1/2019 11:14,LDES_DBL1,940,CHLORIDE,LACH-CL~16887-00-6,1,37.3,37.3,MG/L,1,3.2,,,1,3,,250 MG/L,125 MG/L,COMMENTS,,10961948,8/1/2019 11:14,LDES_DBL1,8/1/2019 11:14,LDES_DBL1
